Source,Item,SKU,Base Price,COGS,Date Listed,Year Month Listed,Platform Sold,Gross Sales,Platform Fee,Shipping,Gross Profit,Net Profit,Date Sold,Year Month Sold,Age of Listing
Texas Thrift Store,Madewell Wellspring Tunic Popover Shirt Julia Stripe L,A0771,$2.99 ,$3.24 ,3/16/2020,20203,Poshmark,$32.00 ,$6.40 ,$2.12 ,$23.48 ,$20.24 ,10/16/2020,202010,214
Texas Thrift Store,ZARA Basic Collection Charcoal Tank S,A0772,$2.09 ,$2.26 ,WEARING,,,,,,,,,,
Texas Thrift Store,Ginger G Tie Dye Muscle Tank L,A0773,$2.79 ,$3.02 ,3/16/2020,20203,Poshmark,$15.00 ,$3.00 ,$0.00 ,$12.00 ,$8.98 ,3/20/2020,20203,4
Texas Thrift Store,PINK Victoria's Secret Lace Long Sleeve Top Mint Green M,A0774,$3.49 ,$3.78 ,3/16/2020,20203,,,,,,,,,890
Texas Thrift Store,Lucky Brand Sleeveless Button Down Semi-Sheer S,A0775,$1.49 ,$1.61 ,3/16/2020,20203,ThredUp,$0.00 ,$0.00 ,$0.00 ,$0.00 ,($1.61),10/25/2020,202010,223
Texas Thrift Store,Umgee Plaid Button Down Lace Hem M,A0776,$2.49 ,$2.70 ,3/16/2020,20203,,,,,,,,,890
Texas Thrift Store,UO Silence + Noise NWT Hooded Muscle Tank S,A0777,$2.09 ,$2.26 ,WEARING,,,,,,,,,,
Texas Thrift Store,Joie Eniko C Embroidered Tassel 100% Silk Tank Top XS,A0778,$2.49 ,$2.70 ,3/16/2020,20203,,,,,,,,,890
Texas Thrift Store,Francesca's Pale Pink High Neck Fit & Flare Dress S,A0779,$4.99 ,$5.40 ,3/14/2020,20203,,,,,,,,,892
Texas Thrift Store,Meraki Racer Back Tie Tunic Tank S,A0780,$1.99 ,$2.15 ,3/14/2020,20203,,,,,,,,,892
Texas Thrift Store,Express Floral V-Neck Cuffed Sleeve Blouse S,A0781,$3.49 ,$3.77 ,3/14/2020,20203,,,,,,,,,892
Texas Thrift Store,Express Split Back Striped Tank S,A0782,$2.49 ,$2.70 ,7/26/2020,20207,eBay,$19.99 ,$2.93 ,$3.05 ,$14.01 ,$11.31 ,8/4/2020,20208,9
Texas Thrift Store,Free People Braided Green Swing Tank XS,A0783,$1.99 ,$2.15 ,3/14/2020,20203,Poshmark,$14.00 ,$2.95 ,$0.00 ,$11.05 ,$8.90 ,5/19/2020,20205,66
Texas Thrift Store,Altar'd State NWT Lace Ombre Tank S,A0784,$3.49 ,$3.77 ,3/14/2020,20203,,,,,,,,,892
Texas Thrift Store,Crescent NWT Lace Back Button Down Tank S,A0785,$3.49 ,$3.77 ,3/14/2020,20203,,,,,,,,,892
Texas Thrift Store,J. Crew Horizontal Stripe 3/4 Sleeve Top M,A0786,$1.49 ,$1.61 ,3/13/2020,20203,,,,,,,,,893
Texas Thrift Store,Puma Junior's 10/12 Full Length Logo Legging,A0787,$4.98 ,$5.39 ,3/11/2020,20203,ThredUp,$15.99 ,$14.45 ,$0.00 ,$1.54 ,($3.85),9/30/2020,20209,203
Texas Thrift Store,Athleta Kickbooty Yoga Pant Small TALL,A0788 A0789,$3.98 ,$4.31 ,3/11/2020,20203,Poshmark,$24.00 ,$3.75 ,$0.53 ,$19.72 ,$15.41 ,4/3/2020,20204,23
Texas Thrift Store,Athleta Kickbooty Yoga Pant Small TALL,A0789,$4.98 ,$5.39 ,3/11/2020,20203,Poshmark,$22.00 ,$4.40 ,$0.00 ,$17.60 ,$12.21 ,5/25/2020,20205,75
Texas Thrift Store,Evolution and Creation Graphic Legging 7/8 High Waist S,A0790,$4.98 ,$5.39 ,3/11/2020,20203,Poshmark,$15.00 ,$3.00 ,$0.00 ,$12.00 ,$6.61 ,4/8/2020,20204,28
Texas Thrift Store,xhilaration NWT zebra striped swimsuit bottom L,A0791,$0.99 ,$1.07 ,3/11/2020,20203,ThredUp,$0.00 ,$0.00 ,$0.00 ,$0.00 ,($1.07),10/25/2020,202010,228
Texas Thrift Store,xhilaration NWT zebra striped strapless swimsuit top S,A0792,$1.99 ,$2.15 ,3/11/2020,20203,ThredUp,$0.00 ,$0.00 ,$0.00 ,$0.00 ,($2.15),10/25/2020,202010,228
Texas Thrift Store,xhilaration NWT chevron tie swimsuit bottom XS,A0793,$1.99 ,$2.15 ,3/12/2020,20203,Poshmark,$8.33 ,$1.67 ,$0.00 ,$6.67 ,$4.51 ,4/23/2020,20204,42
Texas Thrift Store,xhilaration NWT chevron swimsuit top XS,A0794,$1.99 ,$2.15 ,3/12/2020,20203,ThredUp,$9.99 ,$9.39 ,$0.00 ,$0.60 ,($1.55),9/18/2020,20209,190
Texas Thrift Store,xhilaration NWT black swimsuit bottom XS,A0795,$1.99 ,$2.15 ,3/12/2020,20203,Poshmark,$8.33 ,$1.67 ,$0.00 ,$6.67 ,$4.51 ,4/23/2020,20204,42
Texas Thrift Store,xhilaration NWT colorblock strapless swimsuit top S,A0796,$1.49 ,$1.61 ,3/12/2020,20203,ThredUp,$9.99 ,$9.24 ,$0.00 ,$0.75 ,($0.86),9/4/2020,20209,176
Texas Thrift Store,xhilaration NWT triangle swimsuit top XS ,A0797,$0.00 ,$0.00 ,3/12/2020,20203,Poshmark,$12.00 ,$2.95 ,$0.00 ,$9.05 ,$9.05 ,6/3/2020,20206,83
Texas Thrift Store,xhilaration NWT swimsuit bottom S,A0798,$1.99 ,$2.15 ,3/12/2020,20203,ThredUp,$0.00 ,$0.00 ,$0.00 ,$0.00 ,($2.15),10/25/2020,202010,227
Texas Thrift Store,xhilaration NWT swimsuit colorblock strapless top XS,A0799,$1.99 ,$2.15 ,3/12/2020,20203,ThredUp,$0.00 ,$0.00 ,$0.00 ,$0.00 ,($2.15),10/25/2020,202010,227
Texas Thrift Store,xhilaration NWT swimsuit southwestern print strapless top XS,A0800,$1.49 ,$1.61 ,3/12/2020,20203,ThredUp,$0.00 ,$0.00 ,$0.00 ,$0.00 ,($1.61),10/25/2020,202010,227
Texas Thrift Store,Mossimo NWT Pink swimsuit bottoms S,A0801,$1.99 ,$2.15 ,3/12/2020,20203,Poshmark,$8.33 ,$1.67 ,$0.00 ,$6.67 ,$4.51 ,4/23/2020,20204,42
Texas Thrift Store,xhilaration NWT triangle swimsuit top M,A0802,$1.99 ,$2.15 ,3/12/2020,20203,ThredUp,$0.00 ,$0.00 ,$0.00 ,($1.99),($2.15),12/31/2020,202012,294
Texas Thrift Store,xhilaration NWT strapless white lace ruffle swimsuit top M,A0803,$0.99 ,$1.07 ,3/12/2020,20203,ThredUp,$0.00 ,$0.00 ,$0.00 ,($0.99),($1.07),12/31/2020,202012,294
Texas Thrift Store,Mossimo NWT knotted strapless white swimsuit top S,A0804,$0.99 ,$1.07 ,3/12/2020,20203,ThredUp,$0.00 ,$0.00 ,$0.00 ,($0.99),($1.07),12/31/2020,202012,294
Texas Thrift Store,CAbi Clover Dots Cuffed Silk Button Down S,A0805,$1.99 ,$2.15 ,3/24/2020,20203,,,,,,,,,882
Texas Thrift Store,Anthro Holding Horses Navy Light Weight Tunic S,A0806,$2.49 ,$2.70 ,3/24/2020,20203,,,,,,,,,882
Texas Thrift Store,torrid lace peplum tank 1X,A0807,$1.49 ,$1.61 ,3/23/2020,20203,Poshmark,$16.00 ,$3.20 ,$2.12 ,$10.68 ,$9.07 ,8/27/2020,20208,157
Texas Thrift Store,Fabletics Mesh Racerback Tank Abstract Print XL,A0808,$2.49 ,$2.70 ,3/24/2020,20203,Poshmark,$20.00 ,$4.00 ,$0.00 ,$16.00 ,$13.30 ,4/20/2020,20204,27
Texas Thrift Store,CAbi Tunic Tank Abstract Floral L,A0809,$2.49 ,$2.70 ,3/23/2020,20203,Poshmark,$25.00 ,$5.00 ,$0.00 ,$20.00 ,$17.30 ,4/25/2020,20204,33
Texas Thrift Store,Lucky Brand T Shirt Crew Neck S,A0810,$2.49 ,$2.70 ,3/23/2020,20203,,,,,,,,,883
Texas Thrift Store,The North Face Women's Tunic Dress Shirt M,A0811,$3.49 ,$3.78 ,3/23/2020,20203,,,,,,,,,883
Texas Thrift Store,Chloe K Semi Sheer Dolman Sleeve High / Low Hem L,A0812,$1.99 ,$2.15 ,3/23/2020,20203,Poshmark,$16.00 ,$3.20 ,$0.00 ,$12.80 ,$10.65 ,8/5/2020,20208,135
Texas Thrift Store,Philosophy semi-sheer plaid button down M,A0813,$2.49 ,$2.70 ,3/24/2020,20203,Poshmark,$8.33 ,$1.67 ,$0.00 ,$6.67 ,$3.97 ,4/23/2020,20204,30
Texas Thrift Store,J. Crew Tank Top Crochet Floral Lace Front M,A0814,$2.49 ,$2.70 ,3/24/2020,20203,,,,,,,,,882
Texas Thrift Store,Lucky Brand Paisley Semi-Sheer Button Down M,A0815,$3.49 ,$3.78 ,3/28/2020,20203,Poshmark,$10.00 ,$2.00 ,$0.00 ,$8.00 ,$4.22 ,9/28/2020,20209,184
Texas Thrift Store,Sanctuary Floral Sleeveless Button Down Blouse L,A0816,$1.99 ,$2.15 ,3/28/2020,20203,Poshmark,$10.00 ,$2.00 ,$0.00 ,$8.00 ,$5.85 ,4/26/2020,20204,29
Texas Thrift Store,Express Leopard Print Tank Knotted Front L,A0817,$1.49 ,$1.61 ,3/28/2020,20203,,,,,,,,,878
Texas Thrift Store,Flying Tomato High Low Tank Aztec Southwestern M,A0818,$1.49 ,$1.61 ,3/28/2020,20203,Poshmark,$15.00 ,$3.00 ,$0.00 ,$12.00 ,$10.39 ,4/22/2020,20204,25
Texas Thrift Store,WHBM NWT Dahlia Tassel Top Black Floral M,A0819,$4.99 ,$5.40 ,3/28/2020,20203,,,,,,,,,878
Texas Thrift Store,Everly Tank Abstract Coral M,A0820,$1.99 ,$2.15 ,3/28/2020,20203,,,,,,,,,878
Texas Thrift Store,Ember Semi-Sheer Tank Bird Print L,A0821,$2.49 ,$2.70 ,3/28/2020,20203,Poshmark,$17.00 ,$3.40 ,$0.00 ,$13.60 ,$10.90 ,8/11/2020,20208,136
Texas Thrift Store,Pure Barre 20 in 31 Tank L,A0822,$0.99 ,$1.07 ,3/28/2020,20203,,,,,,,,,878
Texas Thrift Store,Tally Weijl Elephant Boho Festival Tank XS,A0823,$0.99 ,$1.07 ,WEARING,,,,,,,,,,
Texas Thrift Store,Lululemon NWOT Racerback Tank Cut Out Back Size 2,A0824,$7.46 ,$8.07 ,3/28/2020,20203,Poshmark,$24.00 ,$4.80 ,$0.00 ,$19.20 ,$11.13 ,4/19/2020,20204,22
Texas Thrift Store,Zara Basic Patchwork Sleeveless Romper M,A0825,$2.49 ,$2.70 ,4/4/2020,20204,,,,,,,,,871
Texas Thrift Store,Patrons of Peace Boho Crop Tank S,A0826,$1.99 ,$2.15 ,4/4/2020,20204,Poshmark,$16.00 ,$3.20 ,$0.00 ,$12.80 ,$10.65 ,4/29/2020,20204,25
Garage Sale,Coach Purse - Champagne/Rose Gold,A0373,$20.00 ,$20.00 ,9/15/2019,20199,Poshmark,$35.00 ,$7.00 ,$2.12 ,$25.88 ,$5.88 ,4/29/2020,20204,227
Texas Thrift Store,Crown & Ivy Chambray Sleeveless Cut Out Tank M,A0827,$1.49 ,$1.61 ,4/5/2020,20204,Poshmark,$12.00 ,$2.95 ,$0.00 ,$9.05 ,$7.44 ,7/3/2020,20207,89
Texas Thrift Store,Zella Mesh Capri Legging NWT Mid Rise XS,A0828,$3.49 ,$3.78 ,4/3/2020,20204,,,,,,,,,872
Texas Thrift Store,Anthro Cloth & Stone White Sleeveless Button Down Semi Sheer M,A0829,$2.49 ,$2.70 ,4/6/2020,20204,Poshmark,$13.00 ,$2.95 ,$0.00 ,$10.05 ,$7.35 ,5/13/2020,20205,37
Texas Thrift Store,Harley Davidson Purple Tank Silver Graphic M,A0830,$0.99 ,$1.07 ,4/3/2020,20204,Poshmark,$14.00 ,$2.95 ,$0.00 ,$11.05 ,$9.98 ,11/3/2020,202011,214
Texas Thrift Store,ZARA Paisley Print Lace Sleeve Blouse ,A0831,$1.99 ,$2.15 ,4/3/2020,20204,,,,,,,,,872
Texas Thrift Store,CAbi Flutter Camo Tank Top Green & Brown Stripe M,A0833,$1.99 ,$2.15 ,4/5/2020,20204,,,,,,,,,870
Texas Thrift Store,LUSH Racer Back Green Floral Tank S,A0834,$1.99 ,$2.15 ,4/4/2020,20204,,,,,,,,,871
Texas Thrift Store,Melrose and Market Sharkbite Floral Tank NWT XS,A0835,$2.99 ,$3.24 ,4/4/2020,20204,,,,,,,,,871
Texas Thrift Store,Francesca's Alya Floral Boho Tank S,A0836,$1.99 ,$2.15 ,4/2/2020,20204,,,,,,,,,873
Texas Thrift Store,Umgee Black Layering Tank Tulle Ruffle Hem S,A0837,$1.99 ,$2.15 ,4/9/2020,20204,Poshmark,$13.00 ,$2.50 ,$0.53 ,$9.97 ,$7.82 ,5/20/2020,20205,41
Texas Thrift Store,AEO Beaded Southwestern Tribal Tank S,A0838,$1.49 ,$1.61 ,4/9/2020,20204,,,,,,,,,866
Texas Thrift Store,Altar'd State Blue Lace Cut Out Dress XS,A0839,$2.99 ,$3.24 ,4/2/2020,20204,,,,,,,,,873
Texas Thrift Store,Athleta Coral Swing Tank XS,A0840,$0.99 ,$1.07 ,4/2/2020,20204,,,,,,,,,873
Texas Thrift Store,WHITE Company NWT Purple Burnout Muscle Tee Tank S,A0841,$3.98 ,$4.31 ,4/6/2020,20204,Poshmark,$15.00 ,$3.00 ,$2.12 ,$9.88 ,$5.57 ,8/21/2020,20208,137
Texas Thrift Store,Pleione High Low Hem Sleeveless Blouse Dot Pattern XS,A0842,$2.49 ,$2.70 ,4/6/2020,20204,,,,,,,,,869
Texas Thrift Store,The Limited Chambray Sleeveless Button Down S,A0843,$1.49 ,$1.61 ,4/2/2020,20204,,,,,,,,,873
Texas Thrift Store,Fabletics Hera Knot Tank Black M,A0844,$2.49 ,$2.70 ,4/3/2020,20204,Poshmark,$20.00 ,$3.75 ,$0.53 ,$15.72 ,$13.02 ,4/3/2020,20204,0
Texas Thrift Store,J. Crew Ruffle Front Tank M,A0845,$2.49 ,$2.70 ,4/6/2020,20204,,,,,,,,,869
Texas Thrift Store,Matilda Jane Polka Dot Lace Hem Tank S,A0846,$1.99 ,$2.15 ,4/3/2020,20204,,,,,,,,,872
Texas Thrift Store,Riot Society Boho Elephant Graphic Tank M,A0847,$1.99 ,$2.15 ,4/4/2020,20204,Poshmark,$12.50 ,$2.50 ,$1.06 ,$8.94 ,$6.79 ,4/24/2020,20204,20
Texas Thrift Store,Roxy Fall Doll Strapless Striped Dress S,A0848,$2.49 ,$2.70 ,4/20/2020,20204,Poshmark,$16.00 ,$3.20 ,$2.12 ,$10.68 ,$7.98 ,8/4/2020,20208,106
Texas Thrift Store,torrid Bright Yellow Floral Tank 0 L 12,A0849,$1.49 ,$1.61 ,4/9/2020,20204,Poshmark,$16.00 ,$3.20 ,$2.12 ,$10.68 ,$9.07 ,5/5/2020,20205,26
Texas Thrift Store,Golden Poppy Young Wild Free Feather Festival Graphic Crop Tank M,A0850,$0.99 ,$1.07 ,4/13/2020,20204,Poshmark,$14.00 ,$2.95 ,$0.00 ,$11.05 ,$9.98 ,7/22/2020,20207,100
Texas Thrift Store,Silence + Noise UO Red Aztec Racerback Tank XS,A0851,$1.99 ,$2.15 ,4/13/2020,20204,,,,,,,,,862
Texas Thrift Store,Zella All Day Waffle Knit Strappy Tank NWT S,A0852,$2.49 ,$2.70 ,4/13/2020,20204,,,,,,,,,862
Texas Thrift Store,Crescent NWT Pineapple Graphic Tank S,A0853,$4.99 ,$5.40 ,4/20/2020,20204,Poshmark,$10.00 ,$2.95 ,$0.00 ,$7.05 ,$1.65 ,12/26/2020,202012,250
Texas Thrift Store,Melrose and Market NWT Boho Tank S,A0854,$2.99 ,$3.24 ,4/13/2020,20204,,,,,,,,,862
Texas Thrift Store,Melrose and Market NWT Boho Tank XS,A0855,$2.99 ,$3.24 ,4/13/2020,20204,,,,,,,,,862
Texas Thrift Store,AE Soft & Sexy Tank Braided Tie Dye S,A0856,$1.49 ,$1.61 ,4/19/2020,20204,Poshmark,$17.00 ,$3.40 ,$2.12 ,$11.48 ,$9.87 ,8/7/2020,20208,110
Texas Thrift Store,Lucky Brand Basic Boho Print Tank S,A0857,$2.49 ,$2.70 ,4/19/2020,20204,ThredUp,$0.00 ,$0.00 ,$0.00 ,$0.00 ,($2.70),11/7/2020,202011,202
Texas Thrift Store,Skies Are Blue StitchFix NWT Floral Tank S,A0858,$1.99 ,$2.15 ,4/16/2020,20204,Poshmark,$15.00 ,$3.00 ,$0.00 ,$12.00 ,$9.85 ,4/22/2020,20204,6
Facebook Marketplace,Mystery Bundle of Boys Clothes Mixed Lot,A0859,$0.54 ,$0.54 ,4/20/2020,20204,Poshmark,$25.00 ,$5.00 ,$3.56 ,$16.45 ,$15.91 ,5/2/2020,20205,12
Texas Thrift Store,BCBGMaxAzria Coral Sleeveless High / Low Hem Tank XS,A0860,$2.49 ,$2.70 ,4/18/2020,20204,,,,,,,,,857
Texas Thrift Store,Adrianna Papell Icy Blue Embroidard V Neck Sharkbite Tank S,A0861,$4.99 ,$5.40 ,4/18/2020,20204,,,,,,,,,857
Texas Thrift Store,Horny Toad Button Down Tank XS,A0862,$1.49 ,$1.61 ,4/17/2020,20204,,,,,,,,,858
Texas Thrift Store,Olive & Oak Semi Sheer Blue White Stripe Tank S,A0863,$2.49 ,$2.70 ,4/17/2020,20204,,,,,,,,,858
Texas Thrift Store,Market & Spruce Joney Lace Detail Knit Top NWT S,A0864,$2.99 ,$3.24 ,4/14/2020,20204,,,,,,,,,861
Texas Thrift Store,Paper Crane Boho High Low Hem Tank S,A0865,$2.49 ,$2.70 ,4/16/2020,20204,Poshmark,$14.30 ,$2.50 ,$0.53 ,$11.27 ,$8.57 ,5/20/2020,20205,34
Texas Thrift Store,The North Face Culture Touring Tank S,A0866,$2.99 ,$3.24 ,4/15/2020,20204,,,,,,,,,860
Texas Thrift Store,UO Ecote Embroidered White Crop Tank S,A0867,$1.99 ,$2.15 ,4/15/2020,20204,Poshmark,$13.00 ,$2.95 ,$0.00 ,$10.05 ,$7.90 ,9/5/2020,20209,143
Texas Thrift Store,Michael Stars White Tassel Semi Sheer Shift Dress S,A0868,$2.99 ,$3.24 ,4/14/2020,20204,,,,,,,,,861
Facebook Marketplace,Mystery Bundle of Boys Clothes Mixed Lot,A0869,$0.54 ,$0.54 ,4/20/2020,20204,Poshmark,$25.00 ,$5.00 ,$3.55 ,$16.45 ,$15.91 ,5/2/2020,20205,12
Facebook Marketplace,Mystery Bundle of Boys Clothes Mixed Lot,A0870,$0.54 ,$0.54 ,4/20/2020,20204,Poshmark,$25.00 ,$5.00 ,$7.11 ,$12.89 ,$12.35 ,5/11/2020,20205,21
Closet,Nike Capri Dri Fit Crop High Waist M,A0871,$0.00 ,$0.00 ,,,,,,,,,,,
Closet,Lululemon Strappy Sports Bra Black,A0872,$0.00 ,$0.00 ,12/23/2020,,,,,,,,,,608
Facebook Marketplace,Gilligan & Malley Color Block Sleeveless Dress S,A0876,$0.54 ,$0.54 ,5/4/2020,20205,Poshmark,$10.00 ,$2.95 ,$0.00 ,$7.05 ,$6.51 ,5/29/2020,20205,15
Facebook Marketplace,Adidas Soccer Shorts Purple White Stripe S,A0877,$0.54 ,$0.54 ,4/22/2020,20204,Poshmark,$5.00 ,$2.95 ,$0.00 ,$2.05 ,$1.51 ,5/20/2020,20205,28
Facebook Marketplace,Forever21 Plaid Skirt S,A0878,$0.54 ,$0.54 ,4/22/2020,20204,Poshmark,$12.00 ,$2.95 ,$0.00 ,$9.05 ,$8.51 ,4/23/2020,20204,1
Facebook Marketplace,Hollister Skinny Jeans Size 7 Long,A0879,$0.54 ,$0.54 ,4/22/2020,20204,Poshmark,$20.00 ,$4.00 ,$0.00 ,$16.00 ,$15.46 ,4/28/2020,20204,6
Facebook Marketplace,Bar III Purple Romper Shorts V-Neck Pockets XL,A0880,$3.29 ,$3.29 ,5/11/2020,20205,,,,,,,,,834
Facebook Marketplace,Free People Looking Back Long Sleeve Grey Shirt M,A0881,$3.29 ,$3.29 ,7/18/2020,20207,Poshmark,$30.00 ,$6.00 ,$0.00 ,$24.00 ,$20.71 ,11/10/2020,202011,115
Facebook Marketplace,Love Riche NWT Black Long Sleeve Tunic Blouse M,A0882,$3.29 ,$3.29 ,5/8/2020,20205,,,,,,,,,837
Facebook Marketplace,Deletta Anthro Corinthian Beaded Shoulder Boho Top M,A0883,$3.29 ,$3.29 ,5/5/2020,20205,,,,,,,,,840
Facebook Marketplace,Victoria's Secret Smocked Jumpsuit Strapless L,A0884,$3.29 ,$3.29 ,5/4/2020,20205,Poshmark,$25.00 ,$5.00 ,$0.00 ,$20.00 ,$16.71 ,6/14/2020,20206,41
Facebook Marketplace,BlankNYC Vegan Faux Leather Pants Skinny 28,A0885,$3.29 ,$3.29 ,5/4/2020,20205,,,,,,,,,841
Facebook Marketplace,Calvin Klein Dress Pant Charcoal 10,A0886,$3.29 ,$3.29 ,5/4/2020,20205,,,,,,,,,841
Facebook Marketplace,Abound Short Sleeve Knit Tunic T Pocket L,A0887,$3.29 ,$3.29 ,5/11/2020,20205,,,,,,,,,834
Facebook Marketplace,Banana Republic Midi Pencil Skirt Linen Cream Stretch 4,A0888,$3.29 ,$3.29 ,6/3/2020,20206,,,,,,,,,811
Facebook Marketplace,New York & Company Checkered Lace Blouse S,A0889,$3.29 ,$3.29 ,5/11/2020,20205,,,,,,,,,834
Facebook Marketplace,Lucy Active Zip Up Jacket M,A0890,$3.29 ,$3.29 ,5/4/2020,20205,,,,,,,,,841
Facebook Marketplace,LulaRoe Legging Cat Print T&C,A0891,$3.29 ,$3.29 ,5/4/2020,20205,Poshmark,$20.00 ,$4.00 ,$2.12 ,$13.88 ,$10.59 ,10/21/2020,202010,170
Facebook Marketplace,Old Navy NWT Low Rise Cotton Chino Short 8,A0892,$3.29 ,$3.29 ,5/4/2020,20205,,,,,,,,,841
Facebook Marketplace,Old Navy Black Floral Flutter Sleeve Dress M Petite,A0893,$3.29 ,$3.29 ,WEARING,,,,,,,,,,
Facebook Marketplace,Divided H&M Graphic Tank Size 4,A0894,$0.54 ,$0.54 ,5/5/2020,20205,ThredUp,$0.00 ,$0.00 ,$0.00 ,$0.00 ,($0.54),10/25/2020,202010,173
Facebook Marketplace,Bobeau Southwestern Aztec Print Sharkbite Hem Tunic Top M,A0895,$0.54 ,$0.54 ,5/5/2020,20205,ThredUp,$18.99 ,$16.29 ,$0.00 ,$2.70 ,$2.16 ,8/21/2020,20208,108
Facebook Marketplace,Sunnydale Slayers Club Graphic Tee Size Small,A0896,$0.54 ,$0.54 ,5/5/2020,20205,Poshmark,$9.00 ,$2.95 ,$2.12 ,$3.93 ,$3.39 ,7/7/2020,20207,63
Facebook Marketplace,Gears of War 3 Rare Graphic T Shirt S,A0897,$0.54 ,$0.54 ,5/5/2020,20205,,,,,,,,,840
Facebook Marketplace,Rebel Saints Graphic Top Embellished S,A0898,$0.54 ,$0.54 ,5/5/2020,20205,Mercari,$8.00 ,$0.80 ,$3.05 ,$4.15 ,$3.61 ,6/5/2020,20206,31
Facebook Marketplace,Curiouser and Curiouser Graphic Tee S,A0899,$0.54 ,$0.54 ,5/5/2020,20205,Mercari,$8.00 ,$0.80 ,$3.39 ,$3.81 ,$3.27 ,6/22/2020,20206,48
Facebook Marketplace,Graphic Band Tee Size Small,A0900,$0.54 ,$0.54 ,5/5/2020,20205,ThredUp,$0.00 ,$0.00 ,$0.00 ,$0.00 ,($0.54),8/14/2020,20208,101
Facebook Marketplace,No Boundaries Lace Blouse Large,A0901,$0.54 ,$0.54 ,5/5/2020,20205,ThredUp,$4.99 ,$4.80 ,$0.00 ,$0.19 ,($0.35),11/21/2020,202011,200
Facebook Marketplace,American Rag Cie Floral Dress Medium,A0902,$0.54 ,$0.54 ,5/5/2020,20205,Mercari,$9.00 ,$0.90 ,$4.08 ,$4.02 ,$3.48 ,6/21/2020,20206,47
Clothes Mentor Selma,Patrons of Peace Boho Paisely Tank L,A0903,$2.46 ,$2.66 ,7/26/2020,20207,,,,,,,,,758
Clothes Mentor Selma,Umgee Patchwork Boho Floral Lace Tunic Tank S,A0904,$2.46 ,$2.66 ,7/26/2020,20207,,,,,,,,,758
Clothes Mentor Selma,Sanctuary Boho Sleeveless Button Down Blouse L,A0905,$4.56 ,$4.94 ,5/6/2020,20205,Poshmark,$18.00 ,$3.60 ,$0.00 ,$14.40 ,$9.46 ,7/15/2020,20207,70
Clothes Mentor Selma,Charming Charlie NWT Boho Paisely Seafoam Layered Tank L,A0906,$2.46 ,$2.66 ,5/6/2020,20205,Poshmark,$15.00 ,$3.00 ,$0.00 ,$12.00 ,$9.34 ,6/17/2020,20206,42
Clothes Mentor Selma,Modern Lux Cactus Southwestern Desert Graphic T L,A0907,$3.16 ,$3.42 ,5/6/2020,20205,,,,,,,,,839
Clothes Mentor Selma,Pleione Floral Blouse Tie Waist Bell Sleeve L,A0908,$3.86 ,$4.18 ,5/11/2020,20205,Poshmark,$17.50 ,$3.50 ,$0.00 ,$14.00 ,$9.82 ,6/13/2020,20206,33
Clothes Mentor Selma,Altar'd State Linen/Cotton Blend Striped Tie Tee S,A0909,$5.26 ,$5.69 ,WEARING,,,,,,,,,,
Clothes Mentor Selma,J. Jill Double Layer Tunic Top / Mini Dress Paisley M,A0910,$6.67 ,$7.22 ,5/12/2020,20205,,,,,,,,,833
Clothes Mentor Selma,Umgee Floral Boho Hippie Gypsy Dress S,A0911,$6.67 ,$7.22 ,5/6/2020,20205,Poshmark,$22.00 ,$4.40 ,$0.00 ,$17.60 ,$10.38 ,7/3/2020,20207,58
Clothes Mentor Selma,Lilly Pulitzer Edna Dress Hanging with Fronds XS NWOT,A0912,$12.26 ,$13.27 ,5/6/2020,20205,Poshmark,$40.00 ,$8.00 ,$0.00 ,$32.00 ,$18.73 ,9/17/2020,20209,134
Clothes Mentor Selma,Lilly Pulitzer Edna Dress Tile Wave XS NWOT,A0913,$10.86 ,$11.76 ,5/6/2020,20205,,,,,,,,,839
Clothes Mentor Selma,Zara Floral Lace Embroidered T-Shirt Blouse M,A0914,$5.26 ,$5.69 ,5/8/2020,20205,,,,,,,,,837
Clothes Mentor Selma,Crescent StitchFix Scalloped Mauve Tank L Iridescent Rouge,A0915,$3.16 ,$3.42 ,5/8/2020,20205,Poshmark,$16.00 ,$3.20 ,$0.00 ,$12.80 ,$9.38 ,8/2/2020,20208,86
Clothes Mentor Selma,Fifth Sun Making Pour Decisions Graphic Tank M,A0916,$1.06 ,$1.15 ,5/12/2020,20205,,,,,,,,,833
Clothes Mentor Selma,Umgee Lace Boho Tassel Dress M,A0917,$1.76 ,$1.91 ,5/12/2020,20205,,,,,,,,,833
Clothes Mentor Selma,Umgee Lace Mock Neck Coral Blouse M,A0918,$4.56 ,$4.94 ,5/13/2020,20205,,,,,,,,,832
Clothes Mentor Selma,A'reve Anthro Lace Tulle Tunic Blouse Sleeveless M,A0919,$5.96 ,$6.45 ,5/11/2020,20205,,,,,,,,,834
Clothes Mentor Selma,Patrons of Peace Boho Crop Tank M,A0920,$3.16 ,$3.42 ,5/13/2020,20205,Poshmark,$20.00 ,$4.00 ,$0.00 ,$16.00 ,$12.58 ,6/30/2020,20206,48
Clothes Mentor Selma,Umgee Dolman Sleeve Boho Oversize Blouse M,A0921,$5.26 ,$5.69 ,5/13/2020,20205,,,,,,,,,832
Clothes Mentor Selma,Umgee Fringe Oversized Cotton Linen Blend Blouse M,A0922,$5.26 ,$5.69 ,5/11/2020,20205,Poshmark,$15.00 ,$3.00 ,$0.00 ,$12.00 ,$6.31 ,6/25/2020,20206,45
